20240704181344167569.pdb	AF-A0LUR8-F1-model_v3_std.pdb	0.133	278	160	17	20	236	435	692	6.037E-08	208	6.219E-01
20240704181344167569.pdb	AF-B2A4J2-F1-model_v3_std.pdb	0.145	261	155	13	25	232	9	254	9.884E-10	207	5.263E-01
20240704181344167569.pdb	AF-A0A0B0I0I1-F1-model_v3_std.pdb	0.167	322	156	16	6	232	16	320	2.064E-09	207	5.330E-01
20240704181344167569.pdb	AF-A0A7C4PJ64-F1-model_v3_std.pdb	0.158	284	148	15	20	221	39	313	1.717E-09	207	5.156E-01
20240704181344167569.pdb	AF-A0A2H5WVP4-F1-model_v3_std.pdb	0.144	305	171	19	7	236	29	318	6.231E-09	207	5.773E-01
20240704181344167569.pdb	AF-A0A2H5YS86-F1-model_v3_std.pdb	0.150	279	152	15	20	232	404	663	5.340E-08	207	6.059E-01
20240704181344167569.pdb	AF-M8DQH3-F1-model_v3_std.pdb	0.129	262	163	10	24	232	1	250	7.491E-09	206	5.601E-01
20240704181344167569.pdb	AF-D7BIE2-F1-model_v3_std.pdb	0.182	241	150	12	9	234	44	252	3.814E-09	205	5.682E-01
20240704181344167569.pdb	AF-A0A510HI54-F1-model_v3_std.pdb	0.124	266	157	16	21	234	50	291	5.678E-08	205	5.988E-01
20240704181344167569.pdb	AF-I3EA69-F1-model_v3_std.pdb	0.137	269	157	14	21	235	55	302	7.717E-08	205	6.138E-01
20240704181344167569.pdb	AF-A4XM78-F1-model_v3_std.pdb	0.160	299	149	15	3	208	13	302	1.263E-09	205	4.973E-01
20240704181344167569.pdb	AF-A0B800-F1-model_v3_std.pdb	0.131	335	169	12	20	243	4	327	7.045E-09	205	5.703E-01
20240704181344167569.pdb	AF-A0A824FBH4-F1-model_v3_std.pdb	0.114	349	167	16	1	233	16	338	2.557E-08	205	5.987E-01
20240704181344167569.pdb	AF-D3EE01-F1-model_v3_std.pdb	0.134	297	172	16	2	234	45	320	1.083E-08	205	5.711E-01
20240704181344167569.pdb	AF-A0A2H5ZYV9-F1-model_v3_std.pdb	0.152	263	147	16	22	233	116	353	9.005E-09	205	5.619E-01
20240704181344167569.pdb	AF-A0A2H5UZJ1-F1-model_v3_std.pdb	0.180	277	141	15	20	240	135	381	1.881E-08	205	5.671E-01
20240704181344167569.pdb	AF-K9TWB6-F1-model_v3_std.pdb	0.141	275	174	18	11	250	33	280	1.881E-08	205	5.833E-01
20240704181344167569.pdb	AF-A0A0X1KT80-F1-model_v3_std.pdb	0.155	270	155	15	23	233	409	664	1.471E-08	205	5.823E-01
20240704181344167569.pdb	AF-A5UZ38-F1-model_v3_std.pdb	0.159	283	147	17	21	233	419	680	5.340E-08	205	6.058E-01
20240704181344167569.pdb	AF-E8R5K4-F1-model_v3_std.pdb	0.168	244	154	14	22	234	1	226	1.261E-07	204	6.748E-01
20240704181344167569.pdb	AF-A7NKX9-F1-model_v3_std.pdb	0.141	283	159	13	9	233	56	312	4.723E-08	204	6.046E-01
20240704181344167569.pdb	AF-A0A2H5YXM2-F1-model_v3_std.pdb	0.173	305	159	19	7	236	90	376	1.083E-08	204	5.787E-01
20240704181344167569.pdb	AF-D3EFH8-F1-model_v3_std.pdb	0.116	378	172	23	19	253	12	370	1.224E-08	204	6.085E-01
20240704181344167569.pdb	AF-A7HLY0-F1-model_v3_std.pdb	0.149	275	157	14	20	233	407	665	5.340E-08	204	6.052E-01
20240704181344167569.pdb	AF-C7MWI0-F1-model_v3_std.pdb	0.157	254	156	21	20	234	3	237	2.000E-08	203	6.041E-01
20240704181344167569.pdb	AF-A0A7X0B7K1-F1-model_v3_std.pdb	0.134	267	160	12	24	232	1	254	9.575E-09	203	5.512E-01
20240704181344167569.pdb	AF-B9L524-F1-model_v3_std.pdb	0.130	260	157	11	21	233	264	501	5.022E-08	203	5.940E-01
20240704181344167569.pdb	AF-A0A2H5XDY5-F1-model_v3_std.pdb	0.148	277	155	16	20	233	414	672	1.186E-07	203	6.185E-01
20240704181344167569.pdb	AF-Q8DJ08-F1-model_v3_std.pdb	0.151	257	159	14	21	233	2	243	4.442E-08	202	6.292E-01
20240704181344167569.pdb	AF-A0A023DEA5-F1-model_v3_std.pdb	0.142	267	158	12	24	232	1	254	7.491E-09	202	5.431E-01
20240704181344167569.pdb	AF-A0A0B0HN73-F1-model_v3_std.pdb	0.136	263	162	10	24	233	1	251	4.312E-09	202	5.354E-01
20240704181344167569.pdb	AF-A0A5D4NA27-F1-model_v3_std.pdb	0.150	286	152	19	3	231	5	256	3.929E-08	202	6.033E-01
20240704181344167569.pdb	AF-A0A2H5Y6A7-F1-model_v3_std.pdb	0.163	294	157	18	10	233	72	346	3.373E-09	202	5.393E-01
20240704181344167569.pdb	AF-Q2JK37-F1-model_v3_std.pdb	0.120	306	175	15	21	261	365	641	1.018E-08	202	5.746E-01
20240704181344167569.pdb	AF-A0A6N4MPV4-F1-model_v3_std.pdb	0.151	271	158	15	21	232	393	650	3.268E-08	202	5.949E-01
20240704181344167569.pdb	AF-A0A7C4KZE3-F1-model_v3_std.pdb	0.149	268	139	14	36	233	38	286	3.268E-08	201	5.656E-01
20240704181344167569.pdb	AF-A0LTA3-F1-model_v3_std.pdb	0.167	257	149	15	23	233	114	351	4.177E-08	201	5.827E-01
20240704181344167569.pdb	AF-A0A7V2EEH6-F1-model_v3_std.pdb	0.159	270	154	16	21	234	244	496	3.073E-08	201	5.786E-01
20240704181344167569.pdb	AF-D3SLA7-F1-model_v3_std.pdb	0.161	247	148	15	20	226	52	279	3.814E-09	200	5.673E-01
20240704181344167569.pdb	AF-A0A2H5Y0J6-F1-model_v3_std.pdb	0.139	265	160	12	23	235	37	285	6.037E-08	200	6.092E-01
20240704181344167569.pdb	AF-A0A2H5X192-F1-model_v3_std.pdb	0.131	266	161	13	20	236	41	285	2.127E-08	200	5.558E-01
20240704181344167569.pdb	AF-D3EE40-F1-model_v3_std.pdb	0.125	310	168	16	11	249	52	329	1.565E-08	200	5.750E-01
20240704181344167569.pdb	AF-A7NPF9-F1-model_v3_std.pdb	0.141	289	151	14	20	236	94	357	2.890E-08	200	5.774E-01
20240704181344167569.pdb	AF-D6Y6I4-F1-model_v3_std.pdb	0.156	230	159	15	20	233	222	432	4.047E-07	200	6.843E-01
20240704181344167569.pdb	AF-A0A0N1P8J9-F1-model_v3_std.pdb	0.150	272	159	15	20	232	392	650	3.475E-08	200	5.929E-01
20240704181344167569.pdb	AF-D7AS93-F1-model_v3_std.pdb	0.157	273	157	14	20	233	406	664	2.261E-08	200	5.766E-01
20240704181344167569.pdb	AF-D0MDI5-F1-model_v3_std.pdb	0.162	277	146	15	20	232	420	674	6.037E-08	200	5.945E-01
20240704181344167569.pdb	AF-A0A2H5Z083-F1-model_v3_std.pdb	0.172	238	154	13	24	233	1	223	2.191E-07	199	6.797E-01
20240704181344167569.pdb	AF-A0A2H5Y4T7-F1-model_v3_std.pdb	0.127	258	155	17	22	230	1	237	4.442E-08	199	6.144E-01
20240704181344167569.pdb	AF-A0A6G9J3M3-F1-model_v3_std.pdb	0.138	267	159	12	24	232	1	254	1.151E-08	199	5.446E-01
20240704181344167569.pdb	AF-D9TLZ8-F1-model_v3_std.pdb	0.141	275	154	16	22	233	1	256	1.664E-08	199	5.729E-01
20240704181344167569.pdb	AF-A0A7X0B660-F1-model_v3_std.pdb	0.152	282	157	16	3	232	8	259	1.049E-07	199	6.129E-01
20240704181344167569.pdb	AF-A0A378ZPC0-F1-model_v3_std.pdb	0.162	333	153	17	9	235	19	331	4.585E-09	199	5.512E-01
20240704181344167569.pdb	AF-A0A2H5Y649-F1-model_v3_std.pdb	0.155	264	153	13	36	251	127	368	3.695E-08	199	5.833E-01
20240704181344167569.pdb	AF-A0A5D4N1F9-F1-model_v3_std.pdb	0.136	272	163	15	20	232	398	656	6.825E-08	199	6.056E-01
20240704181344167569.pdb	AF-A0A5F2KJS0-F1-model_v3_std.pdb	0.131	273	161	15	21	232	399	656	2.557E-08	199	5.822E-01
20240704181344167569.pdb	AF-A0A062XSG8-F1-model_v3_std.pdb	0.170	270	151	19	21	234	424	676	3.475E-08	199	5.784E-01
20240704181344167569.pdb	AF-D7BE61-F1-model_v3_std.pdb	0.145	268	144	16	23	231	23	264	2.127E-08	198	5.507E-01
20240704181344167569.pdb	AF-E8QYX8-F1-model_v3_std.pdb	0.133	278	160	15	23	233	37	300	2.800E-07	198	6.340E-01
20240704181344167569.pdb	AF-A0A0B0I242-F1-model_v3_std.pdb	0.138	340	161	18	1	229	93	411	1.384E-08	198	5.753E-01
20240704181344167569.pdb	AF-A0A7Y0N6P5-F1-model_v3_std.pdb	0.154	271	159	15	20	232	392	650	5.022E-08	198	5.964E-01
20240704181344167569.pdb	AF-A0A2H5Z953-F1-model_v3_std.pdb	0.152	276	154	15	21	234	392	649	5.340E-08	198	6.005E-01
20240704181344167569.pdb	AF-A0A4D4JGH7-F1-model_v3_std.pdb	0.147	251	159	18	21	233	3	236	3.929E-08	197	6.077E-01
20240704181344167569.pdb	AF-A0A0U2UBL4-F1-model_v3_std.pdb	0.138	274	169	14	22	233	2	270	1.881E-08	197	5.671E-01
20240704181344167569.pdb	AF-A0A7R7YPE5-F1-model_v3_std.pdb	0.140	291	167	15	9	232	19	293	1.664E-08	197	5.694E-01
20240704181344167569.pdb	AF-A0A7C4KZI6-F1-model_v3_std.pdb	0.147	257	148	12	21	228	54	288	1.471E-08	197	5.375E-01
20240704181344167569.pdb	AF-A5UU69-F1-model_v3_std.pdb	0.145	296	155	15	11	235	42	310	5.678E-08	197	5.918E-01
20240704181344167569.pdb	AF-A0A0P6X7U9-F1-model_v3_std.pdb	0.149	268	139	15	36	233	77	325	1.049E-07	197	5.811E-01
20240704181344167569.pdb	AF-A0A2G8PGC9-F1-model_v3_std.pdb	0.133	308	168	17	21	261	365	640	4.177E-08	197	5.925E-01
20240704181344167569.pdb	AF-B3DXA5-F1-model_v3_std.pdb	0.196	239	148	14	24	234	2	224	7.717E-08	196	6.130E-01
20240704181344167569.pdb	AF-A0A378ZV14-F1-model_v3_std.pdb	0.167	239	158	17	22	233	25	249	5.678E-08	196	6.083E-01
20240704181344167569.pdb	AF-A0A7U9ENJ1-F1-model_v3_std.pdb	0.137	276	154	17	22	232	1	257	2.718E-08	196	5.788E-01
20240704181344167569.pdb	AF-A0A6B1RGH3-F1-model_v3_std.pdb	0.140	300	141	11	36	232	14	299	8.725E-08	196	5.861E-01
20240704181344167569.pdb	AF-A0A2H5YSD1-F1-model_v3_std.pdb	0.141	261	155	14	25	236	137	377	1.516E-07	196	6.105E-01
20240704181344167569.pdb	AF-A0A0U2V988-F1-model_v3_std.pdb	0.164	298	157	16	12	231	165	448	4.312E-09	196	5.195E-01
20240704181344167569.pdb	AF-A0A2H5WL90-F1-model_v3_std.pdb	0.146	232	144	15	22	231	267	466	1.186E-07	196	6.359E-01
20240704181344167569.pdb	AF-Q1AXF5-F1-model_v3_std.pdb	0.160	275	156	19	20	236	407	664	1.261E-07	196	6.118E-01
20240704181344167569.pdb	AF-A0A2H5VLY1-F1-model_v3_std.pdb	0.129	278	163	14	20	236	411	670	1.714E-07	196	6.148E-01
20240704181344167569.pdb	AF-A0A6C1VZH8-F1-model_v3_std.pdb	0.139	273	154	15	21	232	2	254	1.664E-08	195	5.482E-01
20240704181344167569.pdb	AF-B8G9R7-F1-model_v3_std.pdb	0.141	261	160	13	21	233	56	300	6.825E-08	195	5.788E-01
20240704181344167569.pdb	AF-A0A7C4Q1E2-F1-model_v3_std.pdb	0.175	296	147	17	11	221	29	312	4.055E-09	195	5.080E-01
20240704181344167569.pdb	AF-A0A3A5I3M0-F1-model_v3_std.pdb	0.118	388	172	24	17	253	5	373	2.127E-08	195	5.974E-01
20240704181344167569.pdb	AF-B5IAF1-F1-model_v3_std.pdb	0.170	276	145	17	22	233	375	630	7.258E-08	195	5.891E-01
20240704181344167569.pdb	AF-A7NJ05-F1-model_v3_std.pdb	0.153	299	162	15	21	250	430	706	2.978E-07	195	6.366E-01
20240704181344167569.pdb	AF-A0A062XQ04-F1-model_v3_std.pdb	0.134	289	165	14	20	250	467	728	8.469E-09	195	5.444E-01
20240704181344167569.pdb	AF-E8R3E3-F1-model_v3_std.pdb	0.154	220	137	14	16	208	17	214	1.881E-08	194	5.725E-01
20240704181344167569.pdb	AF-A0A1D7QSK8-F1-model_v3_std.pdb	0.144	249	133	10	47	232	14	245	4.576E-07	194	6.067E-01
20240704181344167569.pdb	AF-A0A6G2IYZ5-F1-model_v3_std.pdb	0.147	284	155	19	3	231	5	256	9.864E-08	194	6.040E-01
20240704181344167569.pdb	AF-A0A2H5Y743-F1-model_v3_std.pdb	0.122	310	151	17	21	233	2	287	2.477E-07	194	6.067E-01
20240704181344167569.pdb	AF-A0A2H5ZLI8-F1-model_v3_std.pdb	0.131	288	163	19	16	234	135	404	1.822E-07	194	6.114E-01
20240704181344167569.pdb	AF-A0A6G9J5H0-F1-model_v3_std.pdb	0.177	242	127	12	47	230	18	245	5.678E-08	193	5.481E-01
20240704181344167569.pdb	AF-B7GM11-F1-model_v3_std.pdb	0.137	262	161	10	24	232	11	260	9.005E-09	193	5.221E-01
20240704181344167569.pdb	AF-A0A8B5NKN7-F1-model_v3_std.pdb	0.141	262	157	13	21	231	55	299	1.115E-07	193	5.802E-01
20240704181344167569.pdb	AF-A0A2H5VPW6-F1-model_v3_std.pdb	0.138	275	151	15	20	231	92	343	2.329E-07	193	6.022E-01
20240704181344167569.pdb	AF-A6LLG4-F1-model_v3_std.pdb	0.152	276	155	14	20	233	405	663	1.341E-07	193	5.920E-01
20240704181344167569.pdb	AF-A0A1D7QU47-F1-model_v3_std.pdb	0.131	273	161	14	21	232	410	667	2.800E-07	193	6.161E-01
20240704181344167569.pdb	AF-A0A7Y0N512-F1-model_v3_std.pdb	0.144	276	157	16	20	233	423	681	7.717E-08	193	5.858E-01
20240704181344167569.pdb	AF-A0A3A5IED4-F1-model_v3_std.pdb	0.129	278	151	15	22	232	1	254	3.268E-08	192	5.548E-01
20240704181344167569.pdb	AF-A0A140L399-F1-model_v3_std.pdb	0.130	261	157	14	21	230	55	296	3.929E-08	192	5.537E-01
20240704181344167569.pdb	AF-D1A7A9-F1-model_v3_std.pdb	0.160	287	163	12	23	236	31	312	7.717E-08	192	5.752E-01
20240704181344167569.pdb	AF-A4XIU7-F1-model_v3_std.pdb	0.146	267	154	15	22	230	1	251	1.612E-07	191	6.052E-01
20240704181344167569.pdb	AF-A0A164G2L9-F1-model_v3_std.pdb	0.151	271	153	15	22	232	1	254	1.471E-08	191	5.259E-01
20240704181344167569.pdb	AF-A0A5F2KPH0-F1-model_v3_std.pdb	0.129	278	151	15	22	232	1	254	5.022E-08	191	5.622E-01
20240704181344167569.pdb	AF-A0A062XL20-F1-model_v3_std.pdb	0.115	285	162	14	6	233	32	283	2.191E-07	191	6.059E-01
20240704181344167569.pdb	AF-A0A415J4D0-F1-model_v3_std.pdb	0.116	265	160	10	21	232	56	299	3.366E-07	191	6.050E-01
20240704181344167569.pdb	AF-A0A7U4KUC4-F1-model_v3_std.pdb	0.142	245	137	11	21	210	55	281	1.516E-07	191	5.801E-01
20240704181344167569.pdb	AF-A0A2H6B2T0-F1-model_v3_std.pdb	0.117	289	144	14	22	229	34	292	2.557E-08	191	5.307E-01
20240704181344167569.pdb	AF-A0A0U2UD80-F1-model_v3_std.pdb	0.121	312	186	15	2	256	59	339	1.471E-08	191	5.567E-01
20240704181344167569.pdb	AF-A0A2H5Z5Q6-F1-model_v3_std.pdb	0.122	253	163	10	23	233	140	375	3.806E-07	191	6.260E-01
20240704181344167569.pdb	AF-A9WIV3-F1-model_v3_std.pdb	0.143	271	152	14	20	228	366	618	1.049E-07	191	5.796E-01
20240704181344167569.pdb	AF-A0A2H5ZG07-F1-model_v3_std.pdb	0.167	239	152	13	21	232	2	220	4.576E-07	190	6.631E-01
20240704181344167569.pdb	AF-D1A6R0-F1-model_v3_std.pdb	0.141	254	163	12	22	233	17	257	1.516E-07	190	6.101E-01
20240704181344167569.pdb	AF-A0A2H5XUF2-F1-model_v3_std.pdb	0.156	250	145	10	36	235	55	288	1.714E-07	190	6.114E-01
20240704181344167569.pdb	AF-D9TMZ1-F1-model_v3_std.pdb	0.149	295	150	15	6	208	16	301	4.585E-09	190	4.873E-01
20240704181344167569.pdb	AF-D3PLW0-F1-model_v3_std.pdb	0.149	307	160	18	10	233	31	319	1.471E-08	190	5.533E-01
20240704181344167569.pdb	AF-A0A2H5X521-F1-model_v3_std.pdb	0.143	300	144	15	20	219	24	310	3.695E-08	190	5.483E-01
20240704181344167569.pdb	AF-D0MG59-F1-model_v3_std.pdb	0.104	286	153	14	36	247	106	362	6.825E-08	190	5.652E-01
20240704181344167569.pdb	AF-A0A7M4BHU0-F1-model_v3_std.pdb	0.148	277	159	17	21	236	424	684	3.166E-07	190	6.187E-01
20240704181344167569.pdb	AF-A0A023CT18-F1-model_v3_std.pdb	0.141	268	157	13	24	232	1	254	3.929E-08	189	5.437E-01
20240704181344167569.pdb	AF-A0A0N0I656-F1-model_v3_std.pdb	0.123	292	168	17	22	250	1	267	8.469E-09	189	5.344E-01
20240704181344167569.pdb	AF-A0A7V2B1K3-F1-model_v3_std.pdb	0.152	296	152	18	20	250	416	677	5.022E-08	189	5.693E-01
20240704181344167569.pdb	AF-A0A1D7QZ36-F1-model_v3_std.pdb	0.138	216	140	12	37	232	53	242	1.186E-07	188	6.195E-01
20240704181344167569.pdb	AF-A0A6G9J808-F1-model_v3_std.pdb	0.144	284	150	17	20	234	2	261	2.127E-08	188	5.480E-01
20240704181344167569.pdb	AF-A0A6N3WQS7-F1-model_v3_std.pdb	0.164	286	149	17	3	232	8	259	1.261E-07	188	5.837E-01
20240704181344167569.pdb	AF-A0A2H5YH58-F1-model_v3_std.pdb	0.130	292	151	11	22	232	2	271	4.047E-07	188	6.090E-01
20240704181344167569.pdb	AF-A4IN06-F1-model_v3_std.pdb	0.127	274	160	16	21	236	58	310	7.717E-08	188	5.745E-01
20240704181344167569.pdb	AF-A0A2H5WMU0-F1-model_v3_std.pdb	0.125	327	174	16	12	251	23	324	1.115E-07	188	6.056E-01
20240704181344167569.pdb	AF-A0A2H6ABK7-F1-model_v3_std.pdb	0.167	316	158	22	11	236	67	367	9.575E-09	188	5.381E-01
20240704181344167569.pdb	AF-A0A2H5WLD7-F1-model_v3_std.pdb	0.154	284	141	19	21	232	410	666	3.073E-08	188	5.429E-01
20240704181344167569.pdb	AF-B5Y789-F1-model_v3_std.pdb	0.132	241	144	10	47	232	9	239	2.191E-07	187	5.738E-01
20240704181344167569.pdb	AF-A0A2H5ZNR8-F1-model_v3_std.pdb	0.119	252	170	13	21	233	6	244	4.723E-08	187	5.820E-01
20240704181344167569.pdb	AF-W2U5Q9-F1-model_v3_std.pdb	0.156	294	166	15	7	233	15	293	5.022E-08	187	5.693E-01
20240704181344167569.pdb	AF-Q1ATB1-F1-model_v3_std.pdb	0.147	291	133	13	22	211	1	277	8.725E-08	187	5.472E-01
20240704181344167569.pdb	AF-A0LWK7-F1-model_v3_std.pdb	0.168	290	143	14	11	214	28	305	7.965E-09	187	4.868E-01
20240704181344167569.pdb	AF-A5UTJ3-F1-model_v3_std.pdb	0.145	289	147	13	20	234	95	357	2.060E-07	187	5.841E-01
20240704181344167569.pdb	AF-A0A7C4KZF2-F1-model_v3_std.pdb	0.122	334	163	11	20	239	40	357	2.718E-08	187	5.475E-01
20240704181344167569.pdb	AF-Q2JQH6-F1-model_v3_std.pdb	0.139	286	156	17	36	259	382	639	6.419E-08	187	5.691E-01
20240704181344167569.pdb	AF-A0A2H5YKR2-F1-model_v3_std.pdb	0.159	251	154	16	22	233	2	234	4.047E-07	186	6.431E-01
20240704181344167569.pdb	AF-A0A7C4Q3U6-F1-model_v3_std.pdb	0.168	249	153	15	6	235	31	244	2.557E-08	186	5.621E-01
20240704181344167569.pdb	AF-A0A146CQN0-F1-model_v3_std.pdb	0.135	281	163	16	3	232	8	259	5.173E-07	186	6.158E-01
20240704181344167569.pdb	AF-Q67RI0-F1-model_v3_std.pdb	0.155	309	141	22	21	231	7	293	5.022E-08	186	5.563E-01
20240704181344167569.pdb	AF-A0A6C1WCA4-F1-model_v3_std.pdb	0.141	262	160	12	21	231	55	302	1.516E-07	186	5.672E-01
20240704181344167569.pdb	AF-A0A2H5WLM7-F1-model_v3_std.pdb	0.122	302	180	18	7	236	29	317	3.073E-08	186	5.556E-01
20240704181344167569.pdb	AF-Q97AA2-F1-model_v3_std.pdb	0.150	273	149	17	21	233	331	580	1.426E-07	186	5.668E-01
20240704181344167569.pdb	AF-A0A0X1KRZ2-F1-model_v3_std.pdb	0.129	293	173	20	11	243	22	292	3.695E-08	186	5.644E-01
20240704181344167569.pdb	AF-A0A4D7QBG8-F1-model_v3_std.pdb	0.138	252	132	14	47	232	16	248	3.166E-07	185	5.708E-01
20240704181344167569.pdb	AF-A0A0M8K6Y5-F1-model_v3_std.pdb	0.137	270	148	16	21	233	32	273	6.419E-08	185	5.496E-01
20240704181344167569.pdb	AF-A0A7C4L0V3-F1-model_v3_std.pdb	0.176	272	168	12	11	250	34	281	9.864E-08	185	5.885E-01
20240704181344167569.pdb	AF-A0A4R6HYH6-F1-model_v3_std.pdb	0.158	272	149	17	21	235	55	303	2.329E-07	185	5.787E-01
20240704181344167569.pdb	AF-A0A2H5X3I7-F1-model_v3_std.pdb	0.142	294	168	17	10	233	44	323	5.340E-08	185	5.680E-01
20240704181344167569.pdb	AF-A0A2H5WYG9-F1-model_v3_std.pdb	0.125	366	177	17	7	249	137	482	6.037E-08	185	5.733E-01
20240704181344167569.pdb	AF-A0A0X1KPQ3-F1-model_v3_std.pdb	0.138	274	152	17	21	233	362	612	1.186E-07	185	5.703E-01
20240704181344167569.pdb	AF-A0A8B5YJC5-F1-model_v3_std.pdb	0.147	291	149	18	3	232	5	257	2.191E-07	184	5.820E-01
20240704181344167569.pdb	AF-A0A0A2WNL6-F1-model_v3_std.pdb	0.131	289	170	15	10	232	20	293	4.442E-08	184	5.551E-01
20240704181344167569.pdb	AF-A0A5F2KJL2-F1-model_v3_std.pdb	0.156	268	146	17	21	231	55	299	2.191E-07	184	5.689E-01
20240704181344167569.pdb	AF-A0A0B5KYJ8-F1-model_v3_std.pdb	0.155	218	137	15	23	205	139	344	8.725E-08	184	5.768E-01
20240704181344167569.pdb	AF-A0A2H5WMV8-F1-model_v3_std.pdb	0.112	354	156	19	20	235	118	451	3.580E-07	184	6.039E-01
20240704181344167569.pdb	AF-D1AEM2-F1-model_v3_std.pdb	0.177	270	143	15	16	226	332	581	2.718E-08	184	5.329E-01
20240704181344167569.pdb	AF-A0A2H5ZU90-F1-model_v3_std.pdb	0.121	304	172	17	20	259	369	641	6.419E-08	184	5.620E-01
20240704181344167569.pdb	AF-C7MSF8-F1-model_v3_std.pdb	0.172	237	154	15	21	233	2	220	9.864E-08	183	6.032E-01
20240704181344167569.pdb	AF-C4L5G7-F1-model_v3_std.pdb	0.143	251	129	12	47	232	13	242	7.031E-07	183	5.943E-01
20240704181344167569.pdb	AF-A0A2H5W6R7-F1-model_v3_std.pdb	0.166	253	156	15	18	235	20	252	1.384E-08	183	5.269E-01
20240704181344167569.pdb	AF-F8ID26-F1-model_v3_std.pdb	0.126	284	164	17	9	233	36	294	4.442E-08	183	5.519E-01
20240704181344167569.pdb	AF-Q1ATL9-F1-model_v3_std.pdb	0.130	269	150	15	20	233	58	297	2.191E-07	183	5.662E-01
20240704181344167569.pdb	AF-M8D5W9-F1-model_v3_std.pdb	0.123	316	184	17	2	249	30	320	3.268E-08	183	5.553E-01
20240704181344167569.pdb	AF-A0B8E5-F1-model_v3_std.pdb	0.141	324	149	15	23	232	7	315	1.261E-07	183	5.567E-01
20240704181344167569.pdb	AF-A0A2H5ZAM6-F1-model_v3_std.pdb	0.213	173	110	9	23	179	5	167	7.258E-08	182	6.062E-01
20240704181344167569.pdb	AF-A4IRZ4-F1-model_v3_std.pdb	0.149	288	151	17	3	232	8	259	3.166E-07	182	5.918E-01
20240704181344167569.pdb	AF-K9U7Z5-F1-model_v3_std.pdb	0.148	242	162	14	25	233	35	265	1.822E-07	182	5.999E-01
20240704181344167569.pdb	AF-A0A2H5WNQ9-F1-model_v3_std.pdb	0.144	291	172	14	11	245	25	294	9.277E-08	182	5.660E-01
20240704181344167569.pdb	AF-H8I9J7-F1-model_v3_std.pdb	0.142	266	164	14	19	233	67	319	8.725E-08	182	5.588E-01
20240704181344167569.pdb	AF-A0A5S9IDH9-F1-model_v3_std.pdb	0.090	276	156	15	36	236	106	361	1.612E-07	182	5.654E-01
20240704181344167569.pdb	AF-A0A0N0P1M0-F1-model_v3_std.pdb	0.156	287	165	16	20	250	423	688	2.634E-07	182	6.040E-01
20240704181344167569.pdb	AF-P83821-F1-model_v3_std.pdb	0.141	261	156	17	21	236	1	238	1.714E-07	181	6.001E-01
20240704181344167569.pdb	AF-B8G5V4-F1-model_v3_std.pdb	0.137	225	134	13	23	221	52	242	8.725E-08	181	5.631E-01
20240704181344167569.pdb	AF-A0A7U5AVA2-F1-model_v3_std.pdb	0.144	276	149	15	22	232	1	254	1.049E-07	181	5.490E-01
20240704181344167569.pdb	AF-A9WDJ4-F1-model_v3_std.pdb	0.126	261	164	13	21	233	54	298	5.849E-07	181	5.871E-01
20240704181344167569.pdb	AF-A0A1D7QS75-F1-model_v3_std.pdb	0.140	328	168	20	2	236	14	320	1.384E-08	181	5.121E-01
20240704181344167569.pdb	AF-A0A085LE26-F1-model_v3_std.pdb	0.152	321	158	17	10	233	31	334	1.186E-07	181	5.573E-01
20240704181344167569.pdb	AF-Q60A38-F1-model_v3_std.pdb	0.124	289	142	12	21	229	54	311	1.938E-07	181	5.581E-01
20240704181344167569.pdb	AF-A0A2H5VLW8-F1-model_v3_std.pdb	0.149	274	151	14	21	231	433	687	6.219E-07	181	6.036E-01
20240704181344167569.pdb	AF-A0A3D1JGI4-F1-model_v3_std.pdb	0.189	238	151	14	11	235	36	244	1.341E-07	180	5.780E-01
20240704181344167569.pdb	AF-B7AAE8-F1-model_v3_std.pdb	0.139	294	164	15	10	233	20	294	2.890E-08	180	5.376E-01
20240704181344167569.pdb	AF-B7IHM5-F1-model_v3_std.pdb	0.128	264	160	15	20	236	111	351	3.268E-08	180	5.353E-01
20240704181344167569.pdb	AF-A0LV01-F1-model_v3_std.pdb	0.138	281	155	15	36	255	385	639	1.938E-07	180	5.712E-01
20240704181344167569.pdb	AF-A0A2H5WYM8-F1-model_v3_std.pdb	0.166	276	149	17	21	233	410	667	1.426E-07	180	5.579E-01
20240704181344167569.pdb	AF-A0A132NFV8-F1-model_v3_std.pdb	0.146	211	140	8	50	233	6	203	2.552E-06	179	6.859E-01
20240704181344167569.pdb	AF-A0A2H5ZD86-F1-model_v3_std.pdb	0.152	256	155	16	21	233	2	238	5.678E-08	179	5.688E-01
20240704181344167569.pdb	AF-A0A178U2Z9-F1-model_v3_std.pdb	0.148	249	143	14	44	236	7	242	4.303E-07	179	5.957E-01
20240704181344167569.pdb	AF-A0A1D7QRA3-F1-model_v3_std.pdb	0.141	276	154	15	22	233	2	258	2.634E-07	179	5.922E-01
20240704181344167569.pdb	AF-A0A2H5YFZ1-F1-model_v3_std.pdb	0.151	291	157	16	11	236	30	295	4.303E-07	179	5.855E-01
20240704181344167569.pdb	AF-A0A2H5Z0H6-F1-model_v3_std.pdb	0.123	252	158	11	23	230	140	372	1.080E-06	179	6.116E-01
20240704181344167569.pdb	AF-A0A0N0P006-F1-model_v3_std.pdb	0.099	331	171	16	20	241	149	461	1.822E-07	179	5.915E-01
